# graph: 2359 edges, 297 vertices
# 2core: 2344 depth: 1 edges, 297 vertices
IT:        0/10000 | DEC:     0/30 | ERR:        1e+20/1e-05 | ON:   285 | S:    25 | ON2:   285 | BAD:   200 | COST:           25 | EN:       -282.5   
IT:      881/10000 | DEC:     0/30 | ERR:      442.068/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:      882/10000 | DEC:     0/30 | ERR:       448.58/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     3 | COST:          131 | EN:       -271.9   
IT:      883/10000 | DEC:     0/30 | ERR:      455.648/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    10 | COST:          127 | EN:       -272.3   
IT:      884/10000 | DEC:     0/30 | ERR:      462.815/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:    11 | COST:          126 | EN:       -272.4   
IT:      885/10000 | DEC:     0/30 | ERR:      469.711/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     7 | COST:          129 | EN:       -272.1   
IT:      886/10000 | DEC:     0/30 | ERR:      476.848/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     5 | COST:          130 | EN:         -272   
IT:      887/10000 | DEC:     0/30 | ERR:      484.088/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     5 | COST:          130 | EN:         -272   
IT:      888/10000 | DEC:     0/30 | ERR:      491.576/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     3 | COST:          132 | EN:       -271.8   
IT:      889/10000 | DEC:     0/30 | ERR:      499.189/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     3 | COST:          131 | EN:       -271.9   
IT:      890/10000 | DEC:     0/30 | ERR:      506.664/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:     7 | COST:          128 | EN:       -272.2   
IT:      891/10000 | DEC:     0/30 | ERR:      514.424/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:     7 | COST:          128 | EN:       -272.2   
IT:      892/10000 | DEC:     0/30 | ERR:      522.651/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     3 | COST:          132 | EN:       -271.8   
IT:      893/10000 | DEC:     0/30 | ERR:      530.675/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     6 | COST:          130 | EN:         -272   
IT:      894/10000 | DEC:     0/30 | ERR:        539.2/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     3 | COST:          131 | EN:       -271.9   
IT:      895/10000 | DEC:     0/30 | ERR:      548.122/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     6 | COST:          129 | EN:       -272.1   
IT:      896/10000 | DEC:     0/30 | ERR:      557.028/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     6 | COST:          129 | EN:       -272.1   
IT:      897/10000 | DEC:     0/30 | ERR:      566.077/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     5 | COST:          130 | EN:         -272   
IT:      898/10000 | DEC:     0/30 | ERR:      575.144/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     4 | COST:          131 | EN:       -271.9   
IT:      899/10000 | DEC:     0/30 | ERR:      584.693/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     6 | COST:          129 | EN:       -272.1   
IT:      900/10000 | DEC:     0/30 | ERR:      594.504/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:     7 | COST:          128 | EN:       -272.2   
IT:      901/10000 | DEC:     0/30 | ERR:      604.172/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     5 | COST:          129 | EN:       -272.1   
IT:      902/10000 | DEC:     0/30 | ERR:      613.949/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     4 | COST:          130 | EN:         -272   
IT:      903/10000 | DEC:     0/30 | ERR:      624.151/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:      904/10000 | DEC:     0/30 | ERR:      634.389/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:      905/10000 | DEC:     0/30 | ERR:      644.937/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     4 | COST:          130 | EN:         -272   
IT:      906/10000 | DEC:     0/30 | ERR:      656.514/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     5 | COST:          129 | EN:       -272.1   
IT:      907/10000 | DEC:     0/30 | ERR:      668.003/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     4 | COST:          130 | EN:         -272   
IT:      908/10000 | DEC:     0/30 | ERR:      679.418/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:      909/10000 | DEC:     0/30 | ERR:      691.585/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:      910/10000 | DEC:     0/30 | ERR:      703.685/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:      911/10000 | DEC:     0/30 | ERR:      716.395/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     5 | COST:          129 | EN:       -272.1   
IT:      912/10000 | DEC:     0/30 | ERR:      729.644/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:     9 | COST:          128 | EN:       -272.2   
IT:      913/10000 | DEC:     0/30 | ERR:      742.865/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:     9 | COST:          128 | EN:       -272.2   
IT:      914/10000 | DEC:     0/30 | ERR:      756.456/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     3 | COST:          131 | EN:       -271.9   
IT:      915/10000 | DEC:     0/30 | ERR:      770.692/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     6 | COST:          130 | EN:         -272   
IT:      916/10000 | DEC:     0/30 | ERR:      785.095/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     5 | COST:          129 | EN:       -272.1   
IT:      917/10000 | DEC:     0/30 | ERR:      799.726/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    12 | COST:          125 | EN:       -272.5   
IT:      918/10000 | DEC:     0/30 | ERR:      814.392/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:    10 | COST:          126 | EN:       -272.4   
IT:      919/10000 | DEC:     0/30 | ERR:      829.059/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:     6 | COST:          128 | EN:       -272.2   
IT:      920/10000 | DEC:     0/30 | ERR:      844.349/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     5 | COST:          130 | EN:         -272   
IT:      921/10000 | DEC:     0/30 | ERR:      860.679/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     3 | COST:          131 | EN:       -271.9   
IT:      922/10000 | DEC:     0/30 | ERR:      877.574/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     8 | COST:          129 | EN:       -272.1   
IT:      923/10000 | DEC:     0/30 | ERR:      894.706/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     4 | COST:          132 | EN:       -271.8   
IT:      924/10000 | DEC:     0/30 | ERR:       913.06/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     3 | COST:          132 | EN:       -271.8   
IT:      925/10000 | DEC:     0/30 | ERR:      931.175/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     3 | COST:          131 | EN:       -271.9   
IT:      926/10000 | DEC:     0/30 | ERR:      949.774/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     3 | COST:          131 | EN:       -271.9   
IT:      927/10000 | DEC:     0/30 | ERR:       968.63/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     5 | COST:          129 | EN:       -272.1   
IT:      928/10000 | DEC:     0/30 | ERR:      988.397/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:     7 | COST:          127 | EN:       -272.3   
IT:      929/10000 | DEC:     0/30 | ERR:      1008.52/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     6 | COST:          130 | EN:         -272   
IT:      930/10000 | DEC:     0/30 | ERR:      1028.54/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     6 | COST:          129 | EN:       -272.1   
IT:      931/10000 | DEC:     0/30 | ERR:       1049.6/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     4 | COST:          130 | EN:         -272   
IT:      932/10000 | DEC:     0/30 | ERR:      1071.87/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     3 | COST:          131 | EN:       -271.9   
IT:      933/10000 | DEC:     0/30 | ERR:      1094.92/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:      934/10000 | DEC:     0/30 | ERR:      1118.24/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:      935/10000 | DEC:     0/30 | ERR:      1142.43/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:      936/10000 | DEC:     0/30 | ERR:      1167.49/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     4 | COST:          130 | EN:         -272   
IT:      937/10000 | DEC:     0/30 | ERR:      1192.91/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     3 | COST:          131 | EN:       -271.9   
IT:      938/10000 | DEC:     0/30 | ERR:      1219.48/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     4 | COST:          130 | EN:         -272   
IT:      939/10000 | DEC:     0/30 | ERR:      1246.02/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     3 | COST:          131 | EN:       -271.9   
IT:      940/10000 | DEC:     0/30 | ERR:      1273.75/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     5 | COST:          130 | EN:         -272   
IT:      941/10000 | DEC:     0/30 | ERR:      1301.57/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:      942/10000 | DEC:     0/30 | ERR:      1330.99/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:      943/10000 | DEC:     0/30 | ERR:      1360.86/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     3 | COST:          132 | EN:       -271.8   
IT:      944/10000 | DEC:     0/30 | ERR:       1391.9/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     5 | COST:          129 | EN:       -272.1   
IT:      945/10000 | DEC:     0/30 | ERR:      1424.65/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     4 | COST:          130 | EN:         -272   
IT:      946/10000 | DEC:     0/30 | ERR:      1458.12/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:      947/10000 | DEC:     0/30 | ERR:      1492.13/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     3 | COST:          131 | EN:       -271.9   
IT:      948/10000 | DEC:     0/30 | ERR:       1527.6/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     5 | COST:          129 | EN:       -272.1   
IT:      949/10000 | DEC:     0/30 | ERR:      1564.95/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:     6 | COST:          128 | EN:       -272.2   
IT:      950/10000 | DEC:     0/30 | ERR:      1603.46/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:      951/10000 | DEC:     0/30 | ERR:      1642.47/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     6 | COST:          132 | EN:       -271.8   
IT:      952/10000 | DEC:     0/30 | ERR:      1683.61/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     9 | COST:          129 | EN:       -272.1   
IT:      953/10000 | DEC:     0/30 | ERR:       1726.6/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     6 | COST:          129 | EN:       -272.1   
IT:      954/10000 | DEC:     0/30 | ERR:      1770.87/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     6 | COST:          129 | EN:       -272.1   
IT:      955/10000 | DEC:     0/30 | ERR:      1817.36/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     4 | COST:          130 | EN:         -272   
IT:      956/10000 | DEC:     0/30 | ERR:      1864.53/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     3 | COST:          131 | EN:       -271.9   
IT:      957/10000 | DEC:     0/30 | ERR:      1912.07/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     3 | COST:          131 | EN:       -271.9   
IT:      958/10000 | DEC:     0/30 | ERR:      1962.17/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     3 | COST:          131 | EN:       -271.9   
IT:      959/10000 | DEC:     0/30 | ERR:      2014.31/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:      960/10000 | DEC:     0/30 | ERR:      2068.92/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     9 | COST:          129 | EN:       -272.1   
IT:      961/10000 | DEC:     0/30 | ERR:      2124.54/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:     8 | COST:          127 | EN:       -272.3   
IT:      962/10000 | DEC:     0/30 | ERR:       2181.4/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:     6 | COST:          128 | EN:       -272.2   
IT:      963/10000 | DEC:     0/30 | ERR:      2241.42/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     3 | COST:          131 | EN:       -271.9   
IT:      964/10000 | DEC:     0/30 | ERR:      2303.32/1e-05 | ON:   285 | S:   134 | ON2:   285 | BAD:     0 | COST:          134 | EN:       -271.6   
IT:      965/10000 | DEC:     0/30 | ERR:      2368.06/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     3 | COST:          131 | EN:       -271.9   
IT:      966/10000 | DEC:     0/30 | ERR:      2434.47/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     3 | COST:          131 | EN:       -271.9   
IT:      967/10000 | DEC:     0/30 | ERR:      2505.18/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     4 | COST:          130 | EN:         -272   
IT:      968/10000 | DEC:     0/30 | ERR:      2577.24/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     5 | COST:          131 | EN:       -271.9   
IT:      969/10000 | DEC:     0/30 | ERR:       2651.6/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     2 | COST:          133 | EN:       -271.7   
IT:      970/10000 | DEC:     0/30 | ERR:      2728.75/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     4 | COST:          130 | EN:         -272   
IT:      971/10000 | DEC:     0/30 | ERR:      2809.79/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     4 | COST:          130 | EN:         -272   
IT:      972/10000 | DEC:     0/30 | ERR:      2895.17/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     4 | COST:          130 | EN:         -272   
IT:      973/10000 | DEC:     0/30 | ERR:      2983.16/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     3 | COST:          131 | EN:       -271.9   
IT:      974/10000 | DEC:     0/30 | ERR:      3075.28/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:      975/10000 | DEC:     0/30 | ERR:      3171.37/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     3 | COST:          131 | EN:       -271.9   
IT:      976/10000 | DEC:     0/30 | ERR:      3269.08/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     4 | COST:          130 | EN:         -272   
IT:      977/10000 | DEC:     0/30 | ERR:      3372.23/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     4 | COST:          130 | EN:         -272   
IT:      978/10000 | DEC:     0/30 | ERR:      3479.97/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     4 | COST:          130 | EN:         -272   
IT:      979/10000 | DEC:     0/30 | ERR:      3591.03/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     4 | COST:          130 | EN:         -272   
IT:      980/10000 | DEC:     0/30 | ERR:      3709.58/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     3 | COST:          131 | EN:       -271.9   
IT:      981/10000 | DEC:     0/30 | ERR:      3828.56/1e-05 | ON:   285 | S:   134 | ON2:   285 | BAD:     0 | COST:          134 | EN:       -271.6   
IT:      982/10000 | DEC:     0/30 | ERR:      3959.05/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:      983/10000 | DEC:     0/30 | ERR:      4090.17/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     5 | COST:          129 | EN:       -272.1   
IT:      984/10000 | DEC:     0/30 | ERR:      4229.48/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     5 | COST:          129 | EN:       -272.1   
IT:      985/10000 | DEC:     0/30 | ERR:      4374.15/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     3 | COST:          131 | EN:       -271.9   
IT:      986/10000 | DEC:     0/30 | ERR:      4525.57/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:      987/10000 | DEC:     0/30 | ERR:       4685.9/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     4 | COST:          131 | EN:       -271.9   
IT:      988/10000 | DEC:     0/30 | ERR:      4851.42/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     3 | COST:          131 | EN:       -271.9   
IT:      989/10000 | DEC:     0/30 | ERR:      5023.06/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:      990/10000 | DEC:     0/30 | ERR:      5203.14/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:      991/10000 | DEC:     0/30 | ERR:      5395.02/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     6 | COST:          129 | EN:       -272.1   
IT:      992/10000 | DEC:     0/30 | ERR:      5591.49/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:     8 | COST:          128 | EN:       -272.2   
IT:      993/10000 | DEC:     0/30 | ERR:      5800.12/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     4 | COST:          130 | EN:         -272   
IT:      994/10000 | DEC:     0/30 | ERR:      6021.47/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:      995/10000 | DEC:     0/30 | ERR:      6248.75/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:      996/10000 | DEC:     0/30 | ERR:      6489.99/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     3 | COST:          131 | EN:       -271.9   
IT:      997/10000 | DEC:     0/30 | ERR:      6741.32/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     3 | COST:          131 | EN:       -271.9   
IT:      998/10000 | DEC:     0/30 | ERR:      7007.56/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     4 | COST:          131 | EN:       -271.9   
IT:      999/10000 | DEC:     0/30 | ERR:      7285.81/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     6 | COST:          129 | EN:       -272.1   
IT:     1000/10000 | DEC:     0/30 | ERR:       7577.5/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     4 | COST:          130 | EN:         -272   
IT:     1001/10000 | DEC:     0/30 | ERR:       7885.4/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1002/10000 | DEC:     0/30 | ERR:      8214.74/1e-05 | ON:   285 | S:   134 | ON2:   285 | BAD:     0 | COST:          134 | EN:       -271.6   
IT:     1003/10000 | DEC:     0/30 | ERR:      8553.44/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
